#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 10 29 19 50 151  4.4  5.7  3.40 14.81  9.88 272 1012.0  14.4  14.0 999.0 99.0 99.00
2016 10 29 20 50 173  3.3  4.3  3.57 16.00 10.06 280 1011.4  14.6  14.1 999.0 99.0 99.00
2016 10 29 21 50 173  5.4  7.2  3.40 14.81  9.94 277 1011.3  14.5  14.1 999.0 99.0 99.00
2016 10 29 22 50 165  4.4  5.6  3.03 13.79  9.26 280 1011.0  14.3  14.1 999.0 99.0 99.00
2016 10 29 23 50 171  3.9  4.9  3.33 16.00 10.05 279 1010.9  14.3  14.1 999.0 99.0 99.00
2016 10 30 00 50 146  2.5  3.8  3.18 16.00 10.09 259 1010.7  14.3  14.1 999.0 99.0 99.00
2016 10 30 01 50 168  2.4  3.5  3.36 16.00 10.34 275 1010.5  14.1  14.0 999.0 99.0 99.00
2016 10 30 02 50 126  4.6  6.5  2.98 13.79 10.36 259 1010.3  14.1  14.1 999.0 99.0 99.00
2016 10 30 03 50 141  4.8  6.2  2.79 16.00 10.57 266 1010.2  13.6  14.2 999.0 99.0 99.00
2016 10 30 04 50 115  4.1  5.7  2.44 14.81  9.49 271 1009.8  13.7  14.2 999.0 99.0 99.00
2016 10 30 05 50 131  4.0  5.1  2.65 14.81  9.93 271 1009.5  14.3  14.1 999.0 99.0 99.00
2016 10 30 06 50  81  3.7  5.1  2.51 14.81  9.53 286 1008.6  13.8  14.0 999.0 99.0 99.00
2016 10 30 07 50  72  3.5  4.7  2.69 14.81  9.52 294 1007.5  13.8  14.3 999.0 99.0 99.00
2016 10 30 08 50  69  4.2  5.4  2.81 12.90  9.43 289 1006.9  13.6  14.4 999.0 99.0 99.00
2016 10 30 09 50  87  4.6  5.9  3.03 12.90  9.51 291 1005.7  13.6  14.4 999.0 99.0 99.00
2016 10 30 10 50  97  4.6  5.9  2.81 12.90  8.75 283 1004.4  14.3  14.5 999.0 99.0 99.00
2016 10 30 11 50 153  6.0  7.7  2.60 12.90  8.66 279 1003.3  14.3  14.5 999.0 99.0 99.00
2016 10 30 12 50 151 10.3 12.9  2.30 12.12  7.35 267 1002.2  14.9  14.5 999.0 99.0 99.00
2016 10 30 13 50 146  9.0 12.0  2.68 12.90  7.54 260 1002.0  14.2  14.6 999.0 99.0 99.00
2016 10 30 14 50 150 12.0 14.2  2.75 13.79  7.00 258 1000.8  14.6  14.7 999.0 99.0 99.00
2016 10 30 15 50 150 13.0 16.2  2.55 13.79  6.02 238 1000.2  14.4  14.7 999.0 99.0 99.00
2016 10 30 16 50 154 12.0 15.6  2.76  7.69  6.25 184 1000.1  14.2  14.7 999.0 99.0 99.00
2016 10 30 17 50 163 13.1 16.5  2.79  7.69  6.29 186  999.4  14.2  14.8 999.0 99.0 99.00
2016 10 30 18 50 163 12.5 15.7  3.19  8.33  6.30 184 1000.2  14.5  14.8 999.0 99.0 99.00
2016 10 30 19 50 176 13.7 17.0  3.18  7.14  6.22 185 1000.0  14.7  14.8 999.0 99.0 99.00
2016 10 30 20 50 168 13.9 16.7  3.24  8.33  6.38 188  999.8  14.6  14.9 999.0 99.0 99.00
2016 10 30 21 50 182 13.0 15.6  3.29  7.14  6.45 184 1000.3  15.0  14.9 999.0 99.0 99.00
2016 10 30 22 50 167 13.6 17.0  3.11 12.90  6.50 269 1000.6  14.6  14.9 999.0 99.0 99.00
2016 10 30 23 50 191 12.0 14.9  3.02 12.90  6.44 275 1001.3  14.8  14.9 999.0 99.0 99.00
2016 10 31 00 50 215 12.8 15.2  2.98 12.90  6.37 297 1001.9  14.4  14.9 999.0 99.0 99.00
2016 10 31 01 50 217 13.5 16.6  3.08 12.12  6.33 299 1002.7  14.3  14.9 999.0 99.0 99.00
2016 10 31 02 50 219 12.9 15.5  3.04 12.12  6.25 316 1004.0  14.3  14.9 999.0 99.0 99.00
2016 10 31 03 50 230 13.7 16.5  3.07 12.90  6.40 290 1005.3  14.8  15.0 999.0 99.0 99.00
2016 10 31 04 50 226 13.8 16.6  3.02 12.12  6.34 308 1006.9  14.7  15.1 999.0 99.0 99.00
2016 10 31 05 50 229 12.5 16.9  3.05  8.33  6.29 249 1008.5  14.7  15.0 999.0 99.0 99.00
2016 10 31 06 50 224 11.8 14.3 99.00 99.00 99.00 999 1009.7  14.7  15.0 999.0 99.0 99.00
2016 10 31 07 50 222 11.1 13.5  3.60  8.33  6.86 253 1010.6  14.7  14.9 999.0 99.0 99.00
2016 10 31 08 50 210 10.9 13.0  3.54 10.00  7.04 265 1011.5  14.8  14.9 999.0 99.0 99.00
2016 10 31 09 50 203 10.2 12.1  3.62 10.00  7.12 260 1011.6  14.8  14.9 999.0 99.0 99.00
2016 10 31 10 50 205 10.2 12.2  2.92 10.00  6.86 265 1012.1  15.0  14.9 999.0 99.0 99.00
2016 10 31 11 50 188  9.4 11.6  3.00 10.00  6.88 250 1012.1  15.1  14.9 999.0 99.0 99.00
2016 10 31 12 50 185 10.2 12.1  2.88  8.33  6.70 221 1012.2  15.2  14.9 999.0 99.0 99.00
2016 10 31 13 50 178 11.0 13.4  2.74 10.00  6.42 251 1012.1  15.2  14.9 999.0 99.0 99.00
2016 10 31 14 50 170 11.8 14.2  2.82  9.09  6.35 245 1011.4  14.9  14.9 999.0 99.0 99.00
2016 10 31 15 50 168 13.0 16.0  2.70  8.33  5.75 218 1011.4  15.0  14.9 999.0 99.0 99.00
2016 10 31 16 50 163 13.6 15.9  2.95  6.67  5.81 178 1011.1  15.1  14.8 999.0 99.0 99.00
2016 10 31 17 50 161 14.0 19.5  3.07  6.25  5.95 184 1010.5  15.0  14.6 999.0 99.0 99.00
2016 10 31 18 50 170 14.3 17.8  3.29  7.14  6.04 197 1010.5  14.5  14.5 999.0 99.0 99.00
2016 10 31 19 50 172 12.9 16.0  3.25  6.67  5.93 185 1010.4  13.8  14.5 999.0 99.0 99.00
2016 10 31 20 50 181 14.3 17.1  3.39  7.69  6.42 194 1009.2  13.9  14.7 999.0 99.0 99.00
2016 10 31 21 50 171 11.1 13.8  3.29  7.69  6.42 202 1009.6  14.1  14.9 999.0 99.0 99.00
2016 10 31 22 50 173 11.2 14.0  3.07  7.14  6.35 193 1009.2  14.5  15.0 999.0 99.0 99.00
2016 10 31 23 50 169 11.1 13.0  2.93  7.69  6.31 187 1009.2  13.8  15.1 999.0 99.0 99.00
2016 11 01 00 50 162  9.9 11.7  3.05  8.33  6.53 209 1009.2  13.6  15.1 999.0 99.0 99.00
2016 11 01 01 50 164  8.4 10.6  2.74  8.33  6.54 206 1009.4  13.8  15.1 999.0 99.0 99.00
2016 11 01 02 50 167  8.7 10.3  2.64  7.69  6.42 193 1010.0  14.0  15.1 999.0 99.0 99.00
2016 11 01 03 50 170  8.8 10.6  2.46 13.79  6.75 273 1010.4  14.1  15.0 999.0 99.0 99.00
2016 11 01 04 50 181  8.9 10.2  2.51 13.79  6.61 266 1010.8  14.0  15.0 999.0 99.0 99.00
2016 11 01 05 50 161  9.3 11.7  2.39 14.81  6.61 270 1010.9  13.5  15.0 999.0 99.0 99.00
2016 11 01 06 50 180  8.7 11.6  2.35 13.79  6.44 266 1011.2  13.8  15.0 999.0 99.0 99.00
2016 11 01 07 50 185  7.9  9.5  2.65 13.79  7.28 257 1011.7  13.6  15.0 999.0 99.0 99.00
2016 11 01 08 50 183  8.8 10.5  2.76 13.79  7.52 253 1011.8  13.2  15.0 999.0 99.0 99.00
2016 11 01 09 50 179  7.0  8.5  2.84 12.90  7.73 247 1012.5  13.7  15.0 999.0 99.0 99.00
2016 11 01 10 50 204  6.3  7.5  3.14 12.12  8.75 269 1013.1  13.7  14.9 999.0 99.0 99.00
2016 11 01 11 50 206  5.1  6.2 99.00 99.00 99.00 999 1013.7  13.7  14.9 999.0 99.0 99.00
2016 11 01 12 50 203  4.7  5.9 99.00 99.00 99.00 999 1014.2  13.8  14.8 999.0 99.0 99.00
2016 11 01 13 50 206  3.8  4.9 99.00 99.00 99.00 999 1015.0  13.9  14.8 999.0 99.0 99.00
2016 11 01 14 50 185  4.8  5.9 99.00 99.00 99.00 999 1015.1  13.8  14.8 999.0 99.0 99.00
2016 11 01 15 50 167  8.4 10.1 99.00 99.00 99.00 999 1016.0  13.7  14.8 999.0 99.0 99.00
2016 11 01 16 50 160  8.2  9.9  3.15 11.43  8.12 253 1016.6  14.0  14.9 999.0 99.0 99.00
2016 11 01 17 50 159  9.4 10.9  2.94 11.43  7.60 257 1016.6  14.3  15.0 999.0 99.0 99.00
2016 11 01 18 50 164 10.7 13.4  2.69 12.12  7.01 252 1016.7  14.3  15.0 999.0 99.0 99.00
2016 11 01 19 50 164 11.3 14.4  2.59 11.43  6.65 268 1016.6  14.6  15.1 999.0 99.0 99.00
2016 11 01 20 50 187 10.1 11.8  2.61 12.12  6.60 260 1017.2  14.6  15.1 999.0 99.0 99.00
2016 11 01 21 50 189  8.6 10.1  2.53 12.12  6.57 248 1017.8  14.9  15.1 999.0 99.0 99.00
2016 11 01 22 50 174  9.8 11.6  2.39 12.90  6.50 257 1017.3  14.7  15.2 999.0 99.0 99.00
2016 11 01 23 50 173  9.7 11.3  2.54 12.90  6.81 247 1017.7  14.8  15.1 999.0 99.0 99.00
2016 11 02 00 50 180  9.8 11.4  2.51 11.43  6.95 259 1017.8  14.9  15.1 999.0 99.0 99.00
2016 11 02 01 50 166  9.6 11.5  2.47 11.43  6.98 263 1017.5  14.9  15.1 999.0 99.0 99.00
2016 11 02 02 50 166 10.3 12.5  2.26 11.43  6.38 262 1017.6  14.9  15.0 999.0 99.0 99.00
2016 11 02 03 50 170 10.9 12.9  2.35 11.43  6.18 275 1017.8  15.0  15.0 999.0 99.0 99.00
2016 11 02 04 50 174 11.8 13.9  2.46 10.81  6.40 267 1017.9  15.0  15.0 999.0 99.0 99.00
2016 11 02 05 50 167 12.4 14.8  2.69 10.81  6.45 267 1017.5  15.0  15.0 999.0 99.0 99.00
2016 11 02 06 50 175 11.8 14.6  2.32 10.81  5.88 263 1018.0  14.8  15.0 999.0 99.0 99.00
2016 11 02 07 50 172 12.0 15.1  2.53 11.43  5.96 275 1018.0  14.9  14.9 999.0 99.0 99.00
2016 11 02 08 50 174 12.3 15.0  2.43  9.09  5.51 271 1017.8  15.0  14.9 999.0 99.0 99.00
2016 11 02 09 50 162 11.9 14.3  2.48 19.05  5.64 244 1017.4  14.9  14.9 999.0 99.0 99.00
2016 11 02 10 50 160 13.2 16.4  2.64 19.05  5.92 237 1016.7  14.8  15.0 999.0 99.0 99.00
2016 11 02 11 50 161 13.3 16.1  2.71 19.05  6.07 238 1016.3  14.7  15.0 999.0 99.0 99.00
2016 11 02 12 50 161 13.0 15.5  2.78 19.05  6.14 255 1016.0  14.8  15.0 999.0 99.0 99.00
2016 11 02 13 50 165 13.3 15.9  2.93 19.05  6.38 250 1015.6  15.0  15.0 999.0 99.0 99.00
2016 11 02 14 50 161 12.9 15.5  3.03 17.39  6.38 219 1015.2  15.2  15.0 999.0 99.0 99.00
2016 11 02 15 50 161 13.0 15.2  2.97 17.39  6.50 252 1015.4  15.2  15.0 999.0 99.0 99.00
2016 11 02 16 50 165 12.8 16.1  2.91 17.39  6.31 281 1015.8  15.3  15.0 999.0 99.0 99.00
2016 11 02 17 50 163 12.4 15.5  3.00 17.39  6.47 265 1015.9  15.3  15.0 999.0 99.0 99.00
2016 11 02 18 50 174 14.3 16.9  3.11 16.00  6.62 271 1016.3  15.7  15.0 999.0 99.0 99.00
2016 11 02 19 50 173 14.3 18.2  3.17  8.33  6.34 222 1016.2  15.8  15.0 999.0 99.0 99.00
2016 11 02 20 50 172 13.7 16.4  3.43  9.09  6.66 230 1016.2  15.7  15.2 999.0 99.0 99.00
2016 11 02 21 50 173 14.2 18.2  3.70  8.33  6.80 209 1016.3  15.9  15.3 999.0 99.0 99.00
2016 11 02 22 50 170 14.3 18.0  3.58  9.09  6.80 229 1016.4  15.6  15.4 999.0 99.0 99.00
2016 11 02 23 50 175 14.4 17.3  4.03  9.09  7.24 225 1016.7  15.7  15.4 999.0 99.0 99.00
2016 11 03 00 50 177 15.0 17.6  3.90  9.09  7.07 225 1017.4  15.7  15.4 999.0 99.0 99.00
2016 11 03 01 50 182 14.8 18.2  3.86  8.33  7.14 212 1018.4  15.2  15.4 999.0 99.0 99.00
2016 11 03 02 50 260  6.9  9.1  4.23 16.00  7.71 277 1020.7  13.0  15.3 999.0 99.0 99.00
2016 11 03 03 50 169  6.1  7.9  4.01 16.00  7.97 278 1021.8  12.9  15.2 999.0 99.0 99.00
2016 11 03 04 50 131  6.6  8.6  3.74 10.00  7.97 228 1021.7  13.2  15.1 999.0 99.0 99.00
2016 11 03 05 50 152  8.4 10.3  3.83 16.00  7.90 269 1021.8  14.0  15.1 999.0 99.0 99.00
2016 11 03 06 50 156 12.2 14.8  3.71 10.00  7.86 222 1022.0  14.4  15.1 999.0 99.0 99.00
2016 11 03 07 50 171 10.3 12.0  3.50 14.81  7.59 257 1023.0  14.7  15.1 999.0 99.0 99.00
2016 11 03 08 50 162 10.7 13.0  3.49 10.00  7.42 228 1023.1  14.3  15.1 999.0 99.0 99.00
2016 11 03 09 50 156  9.0 10.5  3.16 10.00  7.08 223 1023.5  14.3  15.1 999.0 99.0 99.00
2016 11 03 10 50 161  7.8  9.7  3.20 10.00  7.49 231 1023.1  14.8  15.1 999.0 99.0 99.00
2016 11 03 11 50 160  8.4 10.6  3.14 10.00  7.74 233 1022.8  14.8  15.1 999.0 99.0 99.00
2016 11 03 12 50 185  7.3  9.0  3.34 14.81  8.37 263 1023.0  14.8  15.2 999.0 99.0 99.00
2016 11 03 13 50 195  5.9  6.7  3.23 12.12  8.44 263 1023.2  14.8  15.2 999.0 99.0 99.00
2016 11 03 14 50 213  4.5  5.9  3.54 12.12  8.97 272 1023.5  14.6  15.2 999.0 99.0 99.00
2016 11 03 15 50 231  4.4  5.7  3.65 12.12  9.16 267 1024.0  14.6  15.2 999.0 99.0 99.00
2016 11 03 16 50 236  1.7  2.8  3.98 13.79  9.62 274 1024.2  14.6  15.2 999.0 99.0 99.00
2016 11 03 17 50 337  0.8  2.0  4.28 13.79  9.89 280 1024.1  14.6  15.3 999.0 99.0 99.00
2016 11 03 18 50  74  2.4  4.2  4.71 13.79 10.20 274 1023.2  14.7  15.4 999.0 99.0 99.00
2016 11 03 19 50  15  1.7  2.8  4.36 14.81 10.42 266 1022.8  15.0  15.5 999.0 99.0 99.00
2016 11 03 20 50 349  2.5  3.8  5.09 14.81 10.80 274 1022.2  14.7  15.6 999.0 99.0 99.00
2016 11 03 21 50 338  2.2  3.6  5.55 14.81 11.59 272 1022.2  14.7  15.6 999.0 99.0 99.00
2016 11 03 22 50  35  1.6  3.1  5.01 14.81 11.38 263 1021.3  14.6  15.6 999.0 99.0 99.00
2016 11 03 23 50  73  2.3  4.7  5.15 16.00 11.84 247 1020.8  14.7  15.6 999.0 99.0 99.00
2016 11 04 00 50  46  2.4  4.4  4.57 16.00 11.50 263 1019.8  14.8  15.6 999.0 99.0 99.00
2016 11 04 01 50 302  1.6  3.5  5.00 16.00 11.92 282 1019.7  14.7  15.6 999.0 99.0 99.00
2016 11 04 02 50 288  1.2  2.5  4.33 13.79 11.03 282 1019.5  14.6  15.5 999.0 99.0 99.00
2016 11 04 03 50 257  1.4  3.0  3.94 14.81 11.20 281 1019.7  14.6  15.5 999.0 99.0 99.00
2016 11 04 04 50 235  2.0  3.2  3.97 14.81 10.90 279 1020.2  14.5  15.4 999.0 99.0 99.00
2016 11 04 05 50 173  3.0  4.3  4.30 16.00 11.43 250 1019.5  14.4  15.4 999.0 99.0 99.00
2016 11 04 06 50 177  4.0  5.7  4.03 14.81 10.65 258 1019.5  14.2  15.4 999.0 99.0 99.00
2016 11 04 07 50 167  5.2  6.8  4.06 13.79 10.73 251 1018.3  14.2  15.4 999.0 99.0 99.00
2016 11 04 08 50 153  6.1  8.1  4.51 13.79 10.64 237 1017.2  14.1  15.4 999.0 99.0 99.00
2016 11 04 09 50 181  6.1  7.5  4.07 13.79 10.31 248 1017.4  14.6  15.3 999.0 99.0 99.00
2016 11 04 10 50 182  7.2  8.6  4.41 13.79 10.23 253 1017.1  14.8  15.3 999.0 99.0 99.00
2016 11 04 11 50 188  8.1  9.6  3.90 12.90  9.72 259 1016.9  14.9  15.4 999.0 99.0 99.00
2016 11 04 12 50 177  9.5 11.3  4.20 13.79  9.85 255 1016.5  14.9  15.5 999.0 99.0 99.00
2016 11 04 13 50 166 10.8 13.5  3.85 14.81  9.02 254 1016.4  15.2  15.5 999.0 99.0 99.00
2016 11 04 14 50 173 12.0 14.9  3.89 13.79  8.96 254 1016.9  14.9  15.5 999.0 99.0 99.00
2016 11 04 15 50 181 12.2 14.7  4.24 13.79  9.02 261 1017.7  15.1  15.6 999.0 99.0 99.00
2016 11 04 16 50 178 11.5 14.0  4.21 13.79  8.79 260 1018.6  15.0  15.6 999.0 99.0 99.00
2016 11 04 17 50 169 12.6 15.0  4.42 13.79  8.81 248 1018.3  15.1  15.6 999.0 99.0 99.00
2016 11 04 18 50 166 12.8 16.1  3.85 13.79  8.09 247 1018.4  15.2  15.6 999.0 99.0 99.00
2016 11 04 19 50 163 13.0 15.6  4.61 13.79  8.87 242 1017.9  15.0  15.6 999.0 99.0 99.00
2016 11 04 20 50 174 11.7 14.6  4.13 13.79  8.11 248 1017.7  15.2  15.6 999.0 99.0 99.00
2016 11 04 21 50 180 12.4 14.8  4.12 13.79  8.38 260 1017.3  15.2  15.6 999.0 99.0 99.00
2016 11 04 22 50 173 12.2 14.6  3.98 16.00  8.37 256 1016.8  15.2  15.7 999.0 99.0 99.00
2016 11 04 23 50 182 10.7 13.4  3.71 16.00  8.20 248 1016.9  15.1  15.7 999.0 99.0 99.00
2016 11 05 00 50 170 10.5 12.7  3.58 16.00  8.34 258 1016.7  15.3  15.7 999.0 99.0 99.00
2016 11 05 01 50 168 10.9 13.4  4.17 14.81  8.92 248 1016.6  15.5  15.6 999.0 99.0 99.00
2016 11 05 02 50 163 12.8 14.8  4.16 13.79  8.81 253 1016.6  15.3  15.6 999.0 99.0 99.00
2016 11 05 03 50 174 11.8 14.3  4.75 14.81  9.25 247 1016.7  15.5  15.6 999.0 99.0 99.00
2016 11 05 04 50 168 12.8 15.1 99.00 99.00 99.00 999 1016.6  15.8  15.6 999.0 99.0 99.00
2016 11 05 05 50 169 12.2 15.0 99.00 99.00 99.00 999 1016.5  15.8  15.6 999.0 99.0 99.00
2016 11 05 06 50 171 12.4 14.9 99.00 99.00 99.00 999 1016.8  16.0  15.6 999.0 99.0 99.00
2016 11 05 07 50 160 12.3 14.6 99.00 99.00 99.00 999 1016.4  16.0  15.6 999.0 99.0 99.00
2016 11 05 08 50 161 12.7 15.8 99.00 99.00 99.00 999 1015.9  15.8  15.4 999.0 99.0 99.00
2016 11 05 09 50 161 12.1 14.8 99.00 99.00 99.00 999 1015.4  15.4  15.5 999.0 99.0 99.00
2016 11 05 10 50 162 13.4 15.6 99.00 99.00 99.00 999 1014.7  15.3  15.5 999.0 99.0 99.00
2016 11 05 11 50 167 13.2 15.8 99.00 99.00 99.00 999 1014.3  15.0  15.5 999.0 99.0 99.00
2016 11 05 12 50 167 13.0 15.2 99.00 99.00 99.00 999 1014.2  15.2  15.5 999.0 99.0 99.00
2016 11 05 13 50 164 12.8 15.6 99.00 99.00 99.00 999 1013.6  15.5  15.4 999.0 99.0 99.00
2016 11 05 14 50 158 12.8 15.2 99.00 99.00 99.00 999 1013.2  15.2  15.4 999.0 99.0 99.00
2016 11 05 15 50 200 10.8 14.2 99.00 99.00 99.00 999 1014.2  15.2  15.4 999.0 99.0 99.00
2016 11 05 16 50 196  5.1  6.5 99.00 99.00 99.00 999 1014.8  14.8  15.3 999.0 99.0 99.00
2016 11 05 17 50 146  6.5  7.7 99.00 99.00 99.00 999 1014.2  14.8  15.4 999.0 99.0 99.00
2016 11 05 18 50 202  7.1  8.6 99.00 99.00 99.00 999 1013.6  14.9  15.4 999.0 99.0 99.00
2016 11 05 19 50 226  5.7  7.2 99.00 99.00 99.00 999 1013.1  14.4  15.4 999.0 99.0 99.00
2016 11 05 20 50 242  4.7  6.6 99.00 99.00 99.00 999 1013.0  14.2  15.4 999.0 99.0 99.00
2016 11 05 21 50 184  3.4  4.3 99.00 99.00 99.00 999 1012.1  14.2  15.4 999.0 99.0 99.00
2016 11 05 22 50 242  3.5  5.1 99.00 99.00 99.00 999 1012.1  13.8  15.4 999.0 99.0 99.00
2016 11 05 23 50 280  5.1  7.1 99.00 99.00 99.00 999 1012.4  13.0  15.4 999.0 99.0 99.00
2016 11 06 00 50 233  7.0  9.1 99.00 99.00 99.00 999 1012.8  13.5  15.4 999.0 99.0 99.00
2016 11 06 01 50 227  6.0  7.7 99.00 99.00 99.00 999 1013.3  13.9  15.3 999.0 99.0 99.00
2016 11 06 02 50 230  5.7  7.8 99.00 99.00 99.00 999 1013.9  14.0  15.3 999.0 99.0 99.00
2016 11 06 03 50 218  5.2  6.6 99.00 99.00 99.00 999 1014.2  14.3  15.3 999.0 99.0 99.00
2016 11 06 04 50 195  7.1  8.7 99.00 99.00 99.00 999 1014.5  14.7  15.3 999.0 99.0 99.00
2016 11 06 05 50 214  6.8  8.8 99.00 99.00 99.00 999 1014.9  14.7  15.4 999.0 99.0 99.00
2016 11 06 06 50 220  7.6  9.1 99.00 99.00 99.00 999 1015.4  15.0  15.4 999.0 99.0 99.00
2016 11 06 07 50 209  6.9  8.5 99.00 99.00 99.00 999 1015.8  15.0  15.4 999.0 99.0 99.00
2016 11 06 08 50 191  7.3  9.0 99.00 99.00 99.00 999 1015.7  15.0  15.4 999.0 99.0 99.00
2016 11 06 09 50 191  7.4  8.9 99.00 99.00 99.00 999 1015.7  15.1  15.4 999.0 99.0 99.00
2016 11 06 10 50 214  7.2  9.0 99.00 99.00 99.00 999 1016.2  15.0  15.4 999.0 99.0 99.00
2016 11 06 11 50 200  5.9  7.0 99.00 99.00 99.00 999 1016.1  15.0  15.4 999.0 99.0 99.00
2016 11 06 12 50 196  5.7  7.0 99.00 99.00 99.00 999 1016.2  15.1  15.4 999.0 99.0 99.00
2016 11 06 13 50 187  6.1  7.1 99.00 99.00 99.00 999 1016.3  15.1  15.4 999.0 99.0 99.00
2016 11 06 14 50 175  5.8  7.3 99.00 99.00 99.00 999 1016.2  15.1  15.4 999.0 99.0 99.00
2016 11 06 15 50 181  6.8  8.1 99.00 99.00 99.00 999 1016.4  15.3  15.4 999.0 99.0 99.00
2016 11 06 16 50 172  8.7 10.5 99.00 99.00 99.00 999 1016.7  15.2  15.4 999.0 99.0 99.00
2016 11 06 17 50 179  8.9 10.7 99.00 99.00 99.00 999 1016.6  15.1  15.5 999.0 99.0 99.00
2016 11 06 18 50 175  9.9 11.7 99.00 99.00 99.00 999 1016.8  15.2  15.5 999.0 99.0 99.00
2016 11 06 19 50 174  9.9 12.2 99.00 99.00 99.00 999 1017.2  15.4  15.5 999.0 99.0 99.00
2016 11 06 20 50 170 10.2 12.7 99.00 99.00 99.00 999 1016.6  15.2  15.5 999.0 99.0 99.00
2016 11 06 21 50 172 10.7 13.0 99.00 99.00 99.00 999 1016.6  15.3  15.6 999.0 99.0 99.00
2016 11 06 22 50 169 10.9 13.4 99.00 99.00 99.00 999 1016.8  15.3  15.6 999.0 99.0 99.00
2016 11 06 23 50 167 10.9 13.2 99.00 99.00 99.00 999 1016.7  15.3  15.5 999.0 99.0 99.00
2016 11 07 00 50 169 12.1 14.1 99.00 99.00 99.00 999 1016.6  15.4  15.5 999.0 99.0 99.00
2016 11 07 01 50 169 11.4 13.6 99.00 99.00 99.00 999 1016.8  15.4  15.5 999.0 99.0 99.00
2016 11 07 02 50 177 11.3 14.4  3.52 12.90  7.75 242 1017.1  15.6  15.5 999.0 99.0 99.00
2016 11 07 03 50 177 11.1 13.9  3.71 14.81  7.50 247 1017.3  15.5  15.5 999.0 99.0 99.00
2016 11 07 04 50 175 11.2 13.0  3.38 13.79  7.40 249 1017.4  15.5  15.5 999.0 99.0 99.00
2016 11 07 05 50 169 10.6 12.5  3.35 14.81  7.82 245 1016.8  15.6  15.5 999.0 99.0 99.00
2016 11 07 06 50 171 11.1 13.7 99.00 99.00 99.00 999 1016.6  15.6  15.5 999.0 99.0 99.00
2016 11 07 07 50 169 10.7 13.2  3.18 13.79  7.15 239 1016.7  15.6  15.5 999.0 99.0 99.00
2016 11 07 08 50 164 10.3 12.7  2.90 11.43  6.89 244 1016.6  15.8  15.5 999.0 99.0 99.00
2016 11 07 09 50 156 10.6 12.9  3.14 13.79  7.80 226 1016.0  15.6  15.6 999.0 99.0 99.00
2016 11 07 10 50 162 10.8 13.0  2.68 13.79  6.81 240 1016.2  15.6  15.6 999.0 99.0 99.00
2016 11 07 11 50 161 10.8 13.1  3.06 12.90  7.17 242 1016.0  15.8  15.5 999.0 99.0 99.00
2016 11 07 12 50 160 10.9 13.5  2.91 12.12  6.98 251 1016.0  16.2  15.5 999.0 99.0 99.00
2016 11 07 13 50 163 11.2 13.4  3.00 12.90  6.81 243 1015.5  16.2  15.5 999.0 99.0 99.00
2016 11 07 14 50 167 11.1 13.9  3.30 12.12  7.33 248 1016.1  16.4  15.5 999.0 99.0 99.00
2016 11 07 15 50 165 11.0 13.0  3.19 12.12  7.11 239 1016.7  16.3  15.5 999.0 99.0 99.00
2016 11 07 16 50 157 11.0 12.8  3.57 11.43  7.66 240 1017.0  16.4  15.4 999.0 99.0 99.00
2016 11 07 17 50 161 10.0 11.7 99.00 99.00 99.00 999 1017.6  16.5  15.4 999.0 99.0 99.00
2016 11 07 18 50 163 10.2 12.5 99.00 99.00 99.00 999 1018.0  16.9  15.4 999.0 99.0 99.00
2016 11 07 19 50 165 10.8 13.1 99.00 99.00 99.00 999 1017.4  17.0  15.4 999.0 99.0 99.00
2016 11 07 20 50 166 12.0 13.8  3.46 12.12  7.45 240 1016.9  16.8  15.3 999.0 99.0 99.00
2016 11 07 21 50 171 11.1 14.1  3.27 11.43  6.96 246 1016.9  16.5  15.2 999.0 99.0 99.00
2016 11 07 22 50 177 10.9 13.6  3.35 12.12  7.25 240 1017.0  16.6  15.2 999.0 99.0 99.00
2016 11 07 23 50 176 10.5 12.6  3.27 12.90  6.92 239 1017.1  16.4  15.2 999.0 99.0 99.00
2016 11 08 00 50 160  9.1 10.9  3.30 12.12  7.28 230 1017.2  16.3  15.2 999.0 99.0 99.00
2016 11 08 01 50 169 10.7 12.2  3.38 12.12  7.45 231 1017.3  16.5  15.2 999.0 99.0 99.00
2016 11 08 04 50 154  9.8 12.3  3.27 10.81  7.75 221 1017.3  16.7  15.3 999.0 99.0 99.00
2016 11 08 05 50 161  9.5 11.3  3.09 11.43  7.72 219 1017.4  16.8  15.4 999.0 99.0 99.00
2016 11 08 06 50 163  9.0 10.7  2.87 10.81  7.32 223 1017.6  16.6  15.4 999.0 99.0 99.00
2016 11 08 07 50 159  9.6 11.1  2.99 11.43  7.19 226 1017.2  16.6  15.4 999.0 99.0 99.00
2016 11 08 08 50 158  9.2 11.0  2.94 12.90  7.41 231 1016.9  16.5  15.4 999.0 99.0 99.00
2016 11 08 09 50 159 10.4 12.4  2.69 11.43  6.91 228 1016.3  16.5  15.4 999.0 99.0 99.00
2016 11 08 10 50 155  9.6 11.2  2.86 12.12  7.01 227 1016.2  16.7  15.4 999.0 99.0 99.00
2016 11 08 11 50 163 10.0 12.0  2.94 11.43  7.03 233 1016.3  16.7  15.4 999.0 99.0 99.00
